customer_id;number_of_orders; ingresos;date_most_recent
10525;1;164337;12/03/2021
10526;1;182288;21/01/2021
10527;1;383139;21/01/2021
10528;1;267812;20/02/2021
10529;1;231467;19/02/2021
10530;1;353225;12/03/2021
10531;1;135081;8/03/2021
10532;1;133226;23/02/2021
10533;1;200207;29/12/2020
10534;1;380859;23/12/2020
10535;1;239877;18/03/2021
10536;1;378077;18/01/2021
10537;1;168500;16/02/2021
10538;1;261268;21/01/2021
10539;1;154955;30/01/2021
10540;1;75773;8/02/2021
10541;1;210710;24/02/2021
10542;1;262357;30/12/2020
10543;1;162600;18/02/2021
10544;1;191689;10/02/2021
10545;1;310152;20/02/2021
10546;1;160082;21/02/2021
10547;1;132167;10/12/2020
10548;1;238412;13/03/2021
10549;1;192346;2/01/2021
10550;1;90908;26/01/2021
10551;1;97860;17/03/2021
10552;1;266488;23/01/2021
10553;1;280387;18/02/2021
10554;1;289165;14/02/2021
10555;1;250719;21/02/2021
10556;1;309275;1/03/2021
10557;1;307382;13/03/2021
10558;1;276101;4/03/2021
10559;1;223510;6/02/2021
10560;1;279914;5/02/2021
10561;1;244160;10/03/2021
10562;1;214115;19/02/2021
10563;1;228442;22/02/2021
10564;1;169708;2/02/2021
10565;1;298229;1/02/2021
10566;1;202435;31/12/2020
10567;1;38810;19/12/2020
10568;1;153859;14/01/2021
10569;1;78123;3/02/2021
10570;1;299085;20/03/2021
10571;1;54433;26/01/2021
10572;1;199042;12/02/2021
10573;1;356145;11/03/2021
10574;1;389463;28/12/2020
10575;1;298026;13/01/2021
10576;1;270753;21/01/2021
10577;1;394401;18/12/2020
10578;1;247180;1/02/2021
10579;1;317501;13/01/2021
10580;1;282321;27/01/2021
10581;1;243114;22/02/2021
10582;1;187849;24/02/2021
10583;1;320395;13/03/2021
10584;1;265509;10/12/2020
10585;1;230950;19/02/2021
10586;1;247869;25/01/2021
10587;1;364076;29/12/2020
10588;1;230689;5/01/2021
10589;1;144705;13/03/2021
10590;1;387145;13/03/2021
10591;1;209645;19/03/2021
10592;1;344948;16/02/2021
10593;1;313373;13/03/2021
10594;1;161131;18/02/2021
10595;1;160654;20/03/2021
10596;1;146459;26/01/2021
10597;1;149203;17/02/2021
10598;1;256117;7/03/2021
10599;1;323013;11/02/2021
10600;1;363060;13/03/2021
10601;1;154359;24/02/2021
10602;1;204814;21/02/2021
10603;1;270886;16/02/2021
10604;1;332291;5/03/2021
10605;1;115635;1/03/2021
10606;1;267448;7/01/2021
10607;1;207906;15/01/2021
10608;1;221521;13/03/2021
10609;1;138593;2/02/2021
10610;1;265845;11/01/2021
10611;1;223877;10/03/2021
10612;1;317833;8/01/2021
10613;1;188216;14/12/2020
10614;1;120971;13/02/2021
10615;1;178630;2/02/2021
10616;1;110961;13/03/2021
10617;1;256142;3/02/2021
10618;1;118465;1/02/2021
10619;1;372414;10/03/2021
10620;1;152278;6/01/2021
10621;1;206195;13/03/2021
10622;1;378044;13/03/2021
10623;1;344488;13/03/2021
10624;1;221357;1/02/2021
10625;1;391886;21/12/2020
10626;1;221803;14/03/2021
10627;1;288409;3/03/2021
10628;1;361252;16/12/2020
10629;1;282996;14/03/2021
10630;1;213909;14/03/2021
10631;1;121149;12/01/2021
10632;1;131922;16/03/2021
10633;1;154275;3/02/2021
10634;1;201740;18/02/2021
10635;1;215304;18/03/2021
10636;1;139288;2/03/2021
10637;1;76428;9/01/2021
10638;1;226432;21/01/2021
10639;1;259413;18/02/2021
10640;1;302648;25/01/2021
10641;1;170354;1/02/2021
10642;1;231438;16/02/2021
10643;1;61151;12/03/2021
10644;1;275908;14/03/2021
10645;1;217692;13/03/2021
10646;1;239271;14/03/2021
10647;1;229314;23/01/2021
10648;1;126693;14/03/2021
10649;1;326659;8/01/2021
10650;1;153996;14/03/2021
10651;1;181444;23/02/2021
10652;1;138739;14/03/2021
10653;1;155970;9/02/2021
10654;1;207996;3/01/2021
10655;1;234370;12/01/2021
10656;1;150122;10/02/2021
10657;1;297130;14/03/2021
10658;1;380738;14/03/2021
10659;1;278211;20/02/2021
10660;1;304043;14/03/2021
10661;1;183199;17/02/2021
10662;1;198439;6/03/2021
10663;1;69656;26/02/2021
10664;1;263178;30/12/2020
10665;1;373753;16/01/2021
10666;1;348695;22/02/2021
10667;1;357331;17/02/2021
10668;1;171536;27/02/2021
10669;1;109521;10/03/2021
10670;1;75978;26/02/2021
10671;1;111019;15/03/2021
10672;1;276613;15/03/2021
10673;1;256139;15/03/2021
10674;1;176092;15/03/2021
10675;1;178053;18/01/2021
10676;1;195865;24/02/2021
10677;1;208280;27/01/2021
10678;1;230358;9/01/2021
10679;1;147196;15/03/2021
10680;1;320547;7/02/2021
10681;1;144421;3/01/2021
10682;1;135176;11/02/2021
10683;1;281003;4/02/2021
10684;1;191896;2/01/2021
10685;1;410494;29/01/2021
10686;1;283753;18/02/2021
10687;1;115580;24/02/2021
10688;1;177624;15/03/2021
10689;1;237515;12/02/2021
10690;1;107003;6/01/2021
10691;1;130010;15/03/2021
10692;1;339725;3/02/2021
10693;1;259568;26/01/2021
10694;1;119492;19/02/2021
10695;1;238298;15/03/2021
10696;1;182292;15/03/2021
10697;1;199518;27/03/2021
10698;1;222590;27/01/2021
10699;1;243127;1/03/2021
10700;1;202083;1/03/2021
10701;1;93554;21/02/2021
10702;1;127490;23/02/2021
10703;1;174538;1/03/2021
10704;1;107533;19/02/2021
10705;1;344713;18/02/2021
10706;1;225147;20/01/2021
10707;1;70114;27/12/2020
10708;1;173265;4/03/2021
10709;1;254412;6/02/2021
10710;1;176757;15/03/2021
10711;1;193806;27/01/2021
10712;1;270476;5/01/2021
10713;1;241318;28/12/2020
10714;1;210067;22/01/2021
10715;1;118007;29/12/2020
10716;1;154318;15/03/2021
10717;1;223679;15/03/2021
10718;1;207290;4/02/2021
10719;1;205852;27/01/2021
10720;1;194842;1/02/2021
10721;1;255379;15/03/2021
10722;1;298507;30/12/2020
10723;1;189798;22/02/2021
10724;1;340759;18/02/2021
10725;1;168060;23/03/2021
10726;1;239843;16/01/2021
10727;1;189891;19/02/2021
10728;1;176143;5/01/2021
10729;1;303442;8/03/2021
10730;1;277694;6/03/2021
10731;1;233886;1/03/2021
10732;1;171956;7/01/2021
10733;1;150627;28/01/2021
10734;1;343504;15/03/2021
10735;1;282241;5/02/2021
10736;1;35494;7/03/2021
10737;1;220435;12/01/2021
10738;1;168756;3/01/2021
10739;1;280499;13/01/2021
10740;1;339012;4/03/2021
10741;1;220578;25/02/2021
10742;1;53236;15/03/2021
10743;1;177296;9/03/2021
10744;1;49678;30/12/2020
10745;1;289069;7/03/2021
10746;1;186840;16/02/2021
10747;1;291031;15/03/2021
10748;1;228166;8/03/2021
10749;1;330392;5/02/2021
10750;1;296240;12/03/2021
10751;1;271683;14/02/2021
10752;1;166205;6/02/2021
10753;1;106629;2/01/2021
10754;1;149887;3/02/2021
10755;1;277273;21/01/2021
10756;1;66642;13/02/2021
10757;1;147835;17/02/2021
10758;1;148278;15/03/2021
10759;1;351984;15/03/2021
10760;1;125336;19/02/2021
10761;1;132950;1/02/2021
10762;1;190772;2/03/2021
10763;1;145345;16/01/2021
10764;1;125441;15/03/2021
10765;1;249812;18/12/2020
10766;1;186887;8/02/2021
10767;1;68450;30/12/2020
10768;1;348646;4/03/2021
10769;1;156990;17/01/2021
10770;1;132522;16/01/2021
10771;1;76325;29/01/2021
10772;1;169232;30/01/2021
10773;1;231439;6/02/2021
10774;1;57306;18/01/2021
10775;1;267894;11/01/2021
10776;1;214612;1/03/2021
10777;1;272095;16/03/2021
10778;1;129693;13/01/2021
10779;1;104677;18/02/2021
10780;1;249440;20/01/2021
10781;1;149812;25/02/2021
10782;1;248043;18/01/2021
10783;1;297373;16/03/2021
10784;1;189828;4/01/2021
10785;1;298314;20/01/2021
10786;1;330185;16/03/2021
10787;1;258245;16/03/2021
10788;1;249821;14/01/2021
10789;1;277029;2/01/2021
10790;1;227778;19/02/2021
10791;1;188223;29/12/2020
10792;1;125785;2/02/2021
10793;1;176190;21/02/2021
10794;1;185640;16/03/2021
10795;1;274676;8/02/2021
10796;1;217025;5/03/2021
10797;1;341508;1/02/2021
10798;1;121379;28/01/2021
10799;1;273121;9/02/2021
10800;1;304531;10/01/2021
10801;1;247205;13/03/2021
10802;1;266616;17/02/2021
10803;1;269701;18/01/2021
10804;1;137337;20/01/2021
10805;1;129026;16/03/2021
10806;1;184354;1/02/2021
10807;1;250652;9/03/2021
10808;1;299809;16/03/2021
10809;1;178369;7/03/2021
10810;1;76752;13/02/2021
10811;1;367383;9/03/2021
10812;1;225760;1/02/2021
10813;1;199336;11/01/2021
10814;1;364225;18/12/2020
10815;1;173445;7/02/2021
10816;1;288109;4/01/2021
10817;1;289551;8/03/2021
10818;1;284360;19/12/2020
10819;1;197272;13/03/2021
10820;1;204476;15/02/2021
10821;1;233516;27/01/2021
10822;1;184097;2/03/2021
10823;1;258221;16/03/2021
10824;1;197354;31/12/2020
10825;1;236848;20/01/2021
10826;1;141358;7/01/2021
10827;1;102426;16/03/2021
10828;1;227676;21/03/2021
10829;1;131780;4/02/2021
10830;1;345316;19/02/2021
10831;1;208849;28/02/2021
10832;1;197225;15/01/2021
10833;1;178741;16/02/2021
10834;1;225927;21/01/2021
10835;1;184910;29/01/2021
10836;1;376593;10/12/2020
10837;1;276376;24/12/2020
10838;1;132272;3/03/2021
10839;1;187274;29/01/2021
10840;1;211631;5/03/2021
10841;1;290907;16/03/2021
10842;1;231987;12/03/2021
10843;1;71993;9/02/2021
10844;1;177669;2/03/2021
10845;1;217600;26/02/2021
10846;1;238220;16/03/2021
10847;1;263920;1/02/2021
10848;1;268765;12/01/2021
10849;1;329184;11/12/2020
10850;1;166072;20/01/2021
10851;1;173409;23/03/2021
10852;1;210075;23/12/2020
10853;1;147416;20/02/2021
10854;1;187049;3/02/2021
10855;1;355450;16/02/2021
10856;1;218422;18/01/2021
10857;1;190666;25/02/2021
10858;1;239095;9/03/2021
10859;1;310414;31/01/2021
10860;1;238792;8/03/2021
10861;1;200734;12/01/2021
10862;1;78119;13/02/2021
10863;1;346042;30/12/2020
10864;1;187020;16/03/2021
10865;1;301227;27/02/2021
10866;1;211141;13/12/2020
10867;1;194226;17/03/2021
10868;1;245061;14/02/2021
10869;1;355897;15/01/2021
10870;1;177733;9/02/2021
10871;1;180292;17/03/2021
10872;1;310894;5/02/2021
10873;1;324464;2/03/2021
10874;1;214178;23/02/2021
10875;1;345225;5/02/2021
10876;1;175248;20/02/2021
10877;1;223596;9/02/2021
10878;1;173954;9/02/2021
10879;1;239578;9/12/2020
10880;1;400497;27/12/2020
10881;1;123624;17/03/2021
10882;1;245967;3/02/2021
10883;1;196640;14/01/2021
10884;1;174737;18/02/2021
10885;1;74121;4/03/2021
10886;1;220623;31/01/2021
10887;1;247834;3/02/2021
10888;1;172940;3/01/2021
10889;1;288836;9/12/2020
10890;1;236296;8/01/2021
10891;1;375620;19/12/2020
10892;1;281681;13/01/2021
10893;1;137413;31/12/2020
10894;1;277823;27/12/2020
10895;1;225562;19/01/2021
10896;1;246350;1/03/2021
10897;1;251317;11/03/2021
10898;1;172177;17/03/2021
10899;1;227161;17/03/2021
10900;1;64017;28/12/2020
10901;1;276359;10/01/2021
10902;1;222814;31/01/2021
10903;1;257303;6/02/2021
10904;1;206347;16/12/2020
10905;1;241722;17/03/2021
10906;1;274615;17/03/2021
10907;1;197414;13/02/2021
10908;1;314475;15/12/2020
10909;1;296497;17/03/2021
10910;1;100269;4/03/2021
10911;1;186098;23/02/2021
10912;1;256495;12/01/2021
10913;1;162239;17/03/2021
10914;1;202299;19/12/2020
10915;1;329730;21/01/2021
10916;1;274237;17/03/2021
10917;1;196918;6/01/2021
10918;1;241892;10/02/2021
10919;1;177686;16/01/2021
10920;1;258233;17/03/2021
10921;1;191423;13/01/2021
10922;1;187344;10/02/2021
10923;1;292329;17/03/2021
10924;1;203000;17/03/2021
10925;1;159310;7/02/2021
10926;1;205363;15/02/2021
10927;1;209228;1/02/2021
10928;1;115513;10/02/2021
10929;1;182247;24/02/2021
10930;1;213580;25/02/2021
10931;1;230538;7/03/2021
10932;1;154058;21/03/2021
10933;1;254288;14/02/2021
10934;1;120331;18/03/2021
10935;1;180348;25/03/2021
10936;1;256782;18/03/2021
10937;1;264330;18/03/2021
10938;1;263800;19/02/2021
10939;1;157811;27/02/2021
10940;1;230177;20/01/2021
10941;1;184751;25/02/2021
10942;1;265353;15/02/2021
10943;1;335244;28/01/2021
10944;1;132242;6/01/2021
10945;1;304354;21/02/2021
10946;1;205530;18/03/2021
10947;1;319805;24/01/2021
10948;1;161804;18/03/2021
10949;1;359165;20/01/2021
10950;1;122450;1/03/2021
10951;1;158422;7/02/2021
10952;1;322345;20/03/2021
10953;1;184955;21/01/2021
10954;1;228834;28/01/2021
10955;1;59772;10/02/2021
10956;1;223570;10/02/2021
10957;1;221967;12/02/2021
10958;1;296563;18/03/2021
10959;1;263922;15/02/2021
10960;1;284939;18/02/2021
10961;1;319656;13/12/2020
10962;1;334730;12/02/2021
10963;1;321534;1/03/2021
10964;1;155603;8/02/2021
10965;1;210764;3/02/2021
10966;1;268492;18/03/2021
10967;1;214168;25/01/2021
10968;1;287046;29/01/2021
10969;1;238766;15/02/2021
10970;1;256185;18/03/2021
10971;1;167563;22/03/2021
10972;1;73922;18/03/2021
10973;1;296453;26/02/2021
10974;1;319293;10/02/2021
10975;1;396961;3/01/2021
10976;1;306721;11/02/2021
10977;1;282454;14/01/2021
10978;1;328185;16/12/2020
10979;1;169832;15/01/2021
10980;1;321234;25/02/2021
10981;1;356660;10/03/2021
10982;1;227944;9/01/2021
10983;1;293251;10/01/2021
10984;1;154475;29/01/2021
10985;1;217178;5/03/2021
10986;1;230258;19/01/2021
10987;1;202914;19/02/2021
10988;1;181032;7/03/2021
10989;1;168251;26/03/2021
10990;1;255185;5/02/2021
10991;1;217649;4/01/2021
10992;1;274107;8/01/2021
10993;1;223262;3/03/2021
10994;1;402034;18/03/2021
10995;1;142185;18/03/2021
10996;1;204431;23/02/2021
10997;1;384649;12/01/2021
10998;1;376529;28/12/2020
10999;1;80417;24/12/2020
11000;1;133432;26/01/2021
11001;1;166957;15/01/2021
11002;1;59856;18/03/2021
11003;1;53046;26/12/2020
11004;1;141544;18/03/2021
11005;1;173645;26/02/2021
11006;1;309701;27/01/2021
11007;1;262667;31/01/2021
11008;1;126316;22/01/2021
11009;1;301234;28/01/2021
11010;1;169099;18/12/2020
11011;1;86424;20/02/2021
11012;1;284657;19/03/2021
11013;1;221571;19/03/2021
11014;1;260034;2/02/2021
11015;1;262968;18/02/2021
11016;1;280374;25/02/2021
11017;1;325071;6/02/2021
11018;1;152127;31/12/2020
11019;1;300228;5/02/2021
11020;1;212848;6/02/2021
11021;1;112274;25/02/2021
11022;1;159221;6/01/2021
11023;1;141403;31/12/2020
11024;1;243250;11/03/2021
11025;1;228079;10/01/2021
11026;1;230146;24/02/2021
11027;1;208135;21/01/2021
11028;1;291060;8/12/2020
11029;1;303963;26/01/2021
11030;1;281491;19/03/2021
11031;1;261639;24/02/2021
11032;1;278933;19/03/2021
11033;1;193306;23/02/2021
11034;1;297165;12/01/2021
11035;1;201399;17/02/2021
11036;1;258254;1/03/2021
11037;1;183772;6/01/2021
11038;1;223834;10/01/2021
11039;1;188269;18/02/2021
11040;1;225254;19/03/2021
11041;1;311467;18/02/2021
11042;1;360049;12/01/2021
11043;1;247472;21/01/2021
11044;1;244035;29/12/2020
11045;1;207415;19/03/2021
11046;1;187206;19/03/2021
11047;1;412212;19/03/2021
11048;1;246621;27/12/2020
11049;1;174327;5/01/2021
11050;1;237106;19/03/2021
11051;1;87160;2/03/2021
11052;1;144470;6/02/2021
11053;1;160938;11/03/2021
11054;1;325061;19/02/2021
11055;1;316826;19/03/2021
11056;1;162992;16/02/2021
11057;1;213408;19/03/2021
11058;1;230602;19/03/2021
11059;1;152020;12/02/2021
11060;1;289353;27/01/2021
11061;1;207482;4/02/2021
11062;1;194721;13/02/2021
11063;1;197952;8/01/2021
11064;1;367537;8/03/2021
11065;1;111071;19/03/2021
11066;1;113983;20/02/2021
11067;1;290901;10/03/2021
11068;1;349892;8/02/2021
11069;1;322362;4/03/2021
11070;1;170548;19/03/2021
11071;1;252098;13/03/2021
11072;1;154694;19/03/2021
11073;1;354884;19/03/2021
11074;1;321903;19/03/2021
11075;1;298831;7/01/2021
11076;1;345713;5/03/2021
11077;1;244761;20/03/2021
11078;1;203724;27/03/2021
11079;1;185957;20/03/2021
11080;1;190351;8/02/2021
11081;1;122886;5/02/2021
11082;1;312736;20/01/2021
11083;1;183374;26/02/2021
11084;1;290916;29/01/2021
11085;1;140931;17/02/2021
11086;1;235817;14/01/2021
11087;1;238464;4/12/2020
11088;1;221593;2/01/2021
11089;1;374533;30/12/2020
11090;1;368762;23/12/2020
11091;1;135998;30/01/2021
11092;1;240185;25/02/2021
11093;1;261211;23/01/2021
11094;1;267580;7/01/2021
11095;1;166869;24/02/2021
11096;1;194310;26/03/2021
11097;1;155515;19/01/2021
11098;1;142737;20/03/2021
11099;1;303130;20/03/2021
11100;1;336355;20/03/2021
11101;1;213609;26/02/2021
11102;1;299554;7/01/2021
11103;1;299270;1/02/2021
11104;1;166236;26/12/2020
11105;1;285972;14/01/2021
11106;1;192010;14/01/2021
11107;1;243287;27/01/2021
11108;1;275291;1/03/2021
11109;1;211758;9/03/2021
11110;1;143677;26/02/2021
11111;1;211583;21/01/2021
11112;1;328202;13/02/2021
11113;1;142079;8/01/2021
11114;1;277524;9/01/2021
11115;1;241197;6/02/2021
11116;1;66882;2/02/2021
11117;1;180547;15/03/2021
11118;1;175090;14/01/2021
11119;1;138371;10/01/2021
11120;1;206037;7/03/2021
11121;1;246225;20/03/2021
11122;1;236575;20/03/2021
11123;1;183945;5/03/2021
11124;1;148406;24/01/2021
11125;1;282468;23/12/2020
11126;1;270021;19/12/2020
11127;1;264593;29/12/2020
11128;1;203119;21/03/2021
11129;1;254558;28/12/2020
11130;1;308142;23/01/2021
11131;1;223174;6/02/2021
11132;1;279811;23/01/2021
11133;1;229850;1/02/2021
11134;1;234199;8/01/2021
11135;1;286778;15/01/2021
11136;1;197030;21/03/2021
11137;1;271050;9/02/2021
11138;1;96917;19/01/2021
11139;1;172553;21/01/2021
11140;1;244931;21/03/2021
11141;1;240245;21/03/2021
11142;1;299369;16/03/2021
11143;1;272317;18/02/2021
11144;1;310164;18/01/2021
11145;1;361176;9/01/2021
11146;1;353255;25/02/2021
11147;1;395841;6/01/2021
11148;1;306526;21/03/2021
11149;1;194794;20/02/2021
11150;1;53038;21/12/2020
11151;1;238241;21/03/2021
11152;1;247739;27/02/2021
11153;1;107439;30/12/2020
11154;1;244408;12/02/2021
11155;1;258096;11/01/2021
11156;1;300130;21/03/2021
11157;1;164241;8/03/2021
11158;1;159763;19/03/2021
11159;1;123601;4/03/2021
11160;1;180625;27/01/2021
11161;1;245814;21/01/2021
11162;1;230198;4/03/2021
11163;1;146581;27/02/2021
11164;1;136904;18/01/2021
11165;1;239311;19/02/2021
11166;1;204214;27/01/2021
11167;1;318528;22/01/2021
11168;1;239550;26/02/2021
11169;1;337654;27/03/2021
11170;1;237002;4/01/2021
11171;1;198479;9/02/2021
11172;1;145557;23/02/2021
11173;1;271042;25/03/2021
11174;1;172926;22/03/2021
11175;1;257162;25/01/2021
11176;1;315932;22/03/2021
11177;1;307903;24/12/2020
11178;1;156029;22/03/2021
11179;1;258487;3/01/2021
11180;1;207235;28/01/2021
11181;1;167926;24/01/2021
11182;1;252847;22/03/2021
11183;1;157832;22/03/2021
11184;1;156504;24/01/2021
11185;1;162912;18/03/2021
11186;1;264206;23/01/2021
11187;1;131417;18/03/2021
11188;1;180581;23/03/2021
11189;1;257749;7/01/2021
11190;1;374006;6/02/2021
11191;1;198012;23/03/2021
11192;1;218462;8/01/2021
11193;1;214883;22/01/2021
11194;1;239859;11/02/2021
11195;1;200515;12/02/2021
11196;1;207906;26/01/2021
11197;1;288525;5/03/2021
11198;1;133031;6/03/2021
11199;1;220433;10/03/2021
11200;1;288621;3/03/2021
11201;1;169204;30/01/2021
11202;1;295578;18/02/2021
11203;1;217258;25/02/2021
11204;1;285281;26/01/2021
11205;1;156730;19/02/2021
11206;1;280979;9/02/2021
11207;1;405250;31/12/2020
11208;1;407355;22/02/2021
11209;1;292752;1/03/2021
11210;1;95521;2/02/2021
11211;1;272323;23/12/2020
11212;1;169896;23/03/2021
11213;1;303528;18/02/2021
11214;1;291296;4/02/2021
11215;1;163230;13/01/2021
11216;1;209198;9/02/2021
11217;1;281818;6/03/2021
11218;1;166248;10/02/2021
11219;1;213059;23/03/2021
11220;1;170469;14/03/2021
11221;1;251642;5/03/2021
11222;1;371238;31/12/2020
11223;1;233296;13/02/2021
11224;1;155028;16/01/2021
11225;1;154614;1/02/2021
11226;1;174237;8/02/2021
11227;1;316503;11/02/2021
11228;1;202734;20/02/2021
11229;1;340571;1/02/2021
11230;1;240708;26/01/2021
11231;1;180947;17/02/2021
11232;1;119037;25/01/2021
11233;1;252271;19/02/2021
11234;1;162795;27/01/2021
11235;1;268340;5/03/2021
11236;1;384860;31/01/2021
11237;1;376193;6/01/2021
11238;1;195362;21/01/2021
11239;1;165083;24/03/2021
11240;1;77386;22/02/2021
11241;1;293155;6/02/2021
11242;1;268177;24/03/2021
11243;1;254545;19/03/2021
11244;1;236125;4/03/2021
11245;1;295239;18/02/2021
11246;1;178003;3/01/2021
11247;1;138613;12/01/2021
11248;1;323126;24/03/2021
11249;1;416418;21/12/2020
11250;1;210351;21/03/2021
11251;1;196459;24/03/2021
11252;1;142439;9/02/2021
11253;1;309962;27/02/2021
11254;1;273970;24/03/2021
11255;1;185058;25/01/2021
11256;1;126341;18/12/2020
11257;1;228609;12/03/2021
11258;1;122548;10/12/2020
11259;1;48684;22/02/2021
11260;1;376269;24/03/2021
11261;1;185670;25/03/2021
11262;1;216066;25/02/2021
11263;1;199929;1/03/2021
11264;1;136391;4/01/2021
11265;1;191943;25/03/2021
11266;1;287546;17/03/2021
11267;1;301956;3/01/2021
11268;1;143710;13/03/2021
11269;1;286129;26/02/2021
11270;1;140829;3/03/2021
11271;1;296443;5/01/2021
11272;1;174407;22/02/2021
11273;1;141489;1/03/2021
11274;1;182056;9/01/2021
11275;1;119130;27/01/2021
11276;1;263123;11/02/2021
11277;1;321578;28/02/2021
11278;1;158397;14/01/2021
11279;1;358820;16/03/2021
11280;1;251931;21/01/2021
11281;1;410631;25/03/2021
11282;1;269172;25/03/2021
11283;1;187711;25/02/2021
11284;1;317004;25/03/2021
11285;1;233855;8/02/2021
11286;1;252684;22/01/2021
11287;1;221366;13/01/2021
11288;1;186906;15/02/2021
11289;1;276265;11/03/2021
11290;1;196856;14/01/2021
11291;1;246122;5/03/2021
11292;1;141491;3/02/2021
11293;1;233998;11/02/2021
11294;1;63286;11/02/2021
11295;1;143569;25/01/2021
11296;1;339764;7/12/2020
11297;1;252691;10/03/2021
11298;1;276181;6/01/2021
